-11.99 -9 -50 0 -19.5924 -9.24171 -19.2227 0 -16.019 -19.9621 -15.7725 9.7346 -6.74875 -6.22962 -4.02329 -16.7421 -2.46589 4.67221 5.97005 -25.4376 5.19135 13.1082 5.44384 -6.54962 
-22.08 -9 -50 0 -26.4929 -8.74882 -26.6161 -0.862559 -23.0427 -15.5261 -24.2749 8.25592 -13.9498 -2.63686 -12.1636 -15.566 -13.3544 10.4624 -1.87132 -25.3479 -2.38168 20.9248 -1.2759 -3.4024 
-22.08 9 -50 -0 -26.6161 0.862559 -26.3697 8.74882 -23.6588 -7.39336 -22.5498 16.019 -13.9498 2.63686 -13.3544 -10.4624 -12.1636 15.566 -2.38168 -20.9248 -1.87132 25.3479 -1.2759 3.4024 
5 0 -50 5.55601e-49 -11.8233 -4.76336 -11.8233 4.76336 -7.39336 -17.2512 -7.39336 17.2512 -0.616114 0.123223 8.30616 -9.21464 8.30616 9.21464 17.6506 -13.6273 17.6506 13.6273 17.5208 -0.389351 
15.14 0 -50 0 -3.50391 -5.30078 -3.50391 5.30078 4.78854 -23.0914 4.78854 23.0914 6.03791 0.369668 9.84632 -12.1581 10.0176 12.0724 30.8885 -7.91681 30.8885 7.91681 31.1481 0.519135 
24.3993 0 -50 0 -4.1596 -6.03711 -4.1462 4.91994 10.2276 -17.4661 11.2342 15.5785 16.9337 -0.827908 23.3391 -8.14642 23.1774 7.81184 33.0948 -11.2912 33.0948 11.2912 32.9027 -0.227661 
-35.8177 0 -50 -6.21725e-15 -38.5322 -2.63686 -38.5322 2.63686 -37.09 -8.74882 -37.09 8.74882 -26.7088 0 -21.6052 -14.0349 -21.6052 14.0349 -9.69684 -23.6467 -9.3566 22.9662 -6.71974 0 
-31.0031 0 -50 -5.74346e-16 -33.5136 -3.48746 -33.5136 3.48746 -30.9289 -9.48815 -30.9289 9.48815 -19.9891 0.08506 -19.0534 -13.2694 -19.0534 13.2694 -8.42094 -23.8168 -8.42094 23.8168 -8.33588 0.17012 
-22.0807 0 -50 -2.6834e-17 -26.1985 -3.14722 -26.1985 3.14722 -23.2891 -11.09 -23.2891 11.09 -13.4395 -0.08506 -12.2486 -13.0142 -12.2486 13.0142 -1.95638 -23.2214 -1.95638 23.2214 -0.51036 -0.34024 
-41.78 0 -50 -1.42109e-14 -43.976 -2.72192 -43.976 2.72192 -43.4656 -6.97492 -43.4656 6.97492 -33.4286 0.08506 -28.9204 -12.0785 -28.9204 12.0785 -13.6096 -23.6467 -13.6096 23.6467 -13.1987 -1.06581e-14 
-36.02 -35 -50 -0.01 -36.6147 -15.1468 -36.2569 -6.6789 -36.6609 -24.9226 -34.6 4.3 -25.3479 -16.4166 -20.8397 -27.3893 -17.2672 0.59542 -10.23 -30.77 -7.44 19.44 -7.62 -11.95 
-36.02 35 -50 0.01 -36.2569 6.6789 -36.6147 15.1468 -34.6 -4.3 -36.6609 24.9226 -25.3479 16.4166 -17.2672 -0.59542 -20.8397 27.3893 -7.44 -19.44 -10.23 30.77 -7.62 11.95 
-36.04 -9.96 -49.8333 -2.59549 -39.5529 -6.54962 -40.6587 -0.8506 -39.1276 -12.5038 -41.8495 4.59324 -28.41 -4.08288 -26.879 -16.8419 -24.2421 8.84624 -11.2279 -28.8353 -12.2486 22.2007 -11.313 -5.69902 
-36.04 9.96 -49.8333 2.59549 -40.6587 0.8506 -39.5529 6.54962 -41.8495 -4.59324 -39.1276 12.5038 -28.41 4.08288 -24.2421 -8.84624 -26.879 16.8419 -12.2486 -22.2007 -11.2279 28.8353 -11.313 5.69902 
-43.3891 -9.53055 -50.043 -5.66016 -47.4375 -4.04297 -45.7271 -1.53275 -46.5786 -7.91921 -47.4019 3.88746 -36.916 -5.35878 -33.4286 -17.1821 -33.0033 5.61396 -20.2443 -29.5158 -19.1385 20.7546 -13.7948 -5.53493 
-43.3891 9.53055 -50.043 5.66016 -45.7271 1.53275 -47.4375 4.04297 -47.4019 -3.88746 -46.5786 7.91921 -36.916 5.35878 -33.0033 -5.61396 -33.4286 17.1821 -19.1385 -20.7546 -20.2443 29.5158 -13.7948 5.53493 
-54.5 -36 -50 0 -46.4083 -13.1987 -45.9825 -5.36463 -49.048 -25.0349 -44.2795 2.81004 -38.3621 -14.7154 -33.0883 -27.3043 -27.4312 5.24771 -16.3315 -30.1963 -12.88 19.8 -14.91 -9.18 
-54.5 36 -50 -0 -45.9825 5.36463 -46.4083 13.1987 -44.2795 -2.81004 -49.048 25.0349 -38.3621 14.7154 -27.4312 -5.24771 -33.0883 27.3043 -12.88 -19.8 -16.3315 30.1963 -14.91 9.18 
-54.5 0 -50 -2.66454e-14 -47 -2.5 -47 2.5 -47 -7 -47 7 -36.3206 -0.08506 -32.7481 -13.2694 -32.7481 13.2694 -17.012 -24.3272 -17.012 24.3272 -13.2838 0.255459 
-54.5 -10.57 -50.9115 -6.2691 -48.4757 -4.15278 -46.6788 -1.31771 -48.7951 -9.30382 -48.65 3.2 -36.7459 -3.91276 -35.6401 -16.5867 -34.1091 8.0807 -17.6925 -30.0262 -18.82 25.56 -13.6245 -5.79039 
-54.5 10.57 -50.9115 6.2691 -46.6788 1.31771 -48.4757 4.15278 -48.65 -3.2 -48.7951 9.30382 -36.7459 3.91276 -34.1091 -8.0807 -35.6401 16.5867 -18.82 -25.56 -17.6925 30.0262 -13.6245 5.79039 
-48.97 -17.73 -50.592 -6.54861 -48.0365 -6.70833 -46.1597 -2.875 -47.7969 -13.8559 -47.6856 4.85371 -40.3184 -8.33588 -33.8539 -20.9248 -34.5344 3.4024 -17.4373 -30.0262 -20.89 22.42 -14.2205 -6.64192 
-48.97 17.73 -50.592 6.54861 -46.1597 2.875 -48.0365 6.70833 -47.6856 -4.85371 -47.7969 13.8559 -40.3184 8.33588 -34.5344 -3.4024 -33.8539 20.9248 -20.89 -22.42 -17.4373 30.0262 -14.2205 6.64192 
-48.35 -9.55 -51.2109 -6.73828 -49.1445 -4.22266 -46.8785 -2.47569 -48.12 -8.17 -47.345 3.49127 -36.6609 -6.03926 -34.4493 -17.012 -31.9826 8.42094 -21.0949 -29.6859 -16.7568 19.3937 -13.5393 -5.62009 
-48.35 9.55 -51.2109 6.73828 -46.8785 2.47569 -49.1445 4.22266 -47.345 -3.49127 -48.12 8.17 -36.6609 6.03926 -31.9826 -8.42094 -34.4493 17.012 -16.7568 -19.3937 -21.0949 29.6859 -13.5393 5.62009 
11.6262 -16.7633 -50 -0.0189202 -4.58203 -13.5664 -4.3125 -1.16797 2.76671 -25.6453 -3.83083 11.1733 5.84027 -7.26789 9.73378 -16.8719 18.8186 -5.84027 28.5524 -24.5291 31.2779 0.129784 31.1481 -11.421 
11.6262 16.7633 -50 0.0189202 -4.3125 1.16797 -4.58203 13.5664 -3.83083 -11.1733 2.76671 25.6453 5.84027 7.26789 18.8186 5.84027 9.73378 16.8719 31.2779 -0.129784 28.5524 24.5291 31.1481 11.421 
23.4326 -17.7547 -50 0 -4.93348 -9.3566 -4.76336 1.7012 5.85266 -23.5171 7.1296 10.5348 16.6123 -8.43594 20.5058 -17.9101 24.3993 -2.07654 36.599 -17.2612 36.7288 2.85524 36.4692 -7.39767 
23.4326 17.7547 -50 -0 -4.76336 -1.7012 -4.93348 9.3566 7.1296 -10.5348 5.85266 23.5171 16.6123 8.43594 24.3993 2.07654 20.5058 17.9101 36.7288 -2.85524 36.599 17.2612 36.4692 7.39767 
41.3 -6.4 -50 -0 -1.32 -6.03 -1.34 5.45 23.5171 -18.09 24.6589 13.2379 31.9268 -2.46589 35.8203 -13.6273 36.0799 6.22962 44.2562 -15.9634 46.4626 6.22962 46.4626 -6.09983 
41.3 6.4 -50 0 -1.34 -5.45 -1.32 6.03 24.6589 -13.2379 23.5171 18.09 31.9268 2.46589 36.0799 -6.22962 35.8203 13.6273 46.4626 -6.22962 44.2562 15.9634 46.4626 6.09983 
43.3503 0 -50 0 -1.72052e-15 -5.86914 -1.75771e-15 5.86914 26.8652 -16.3527 26.8652 16.3527 35.0416 0.908486 36.599 -11.8103 36.599 11.8103 46.3328 -6.48918 46.3328 6.48918 46.4626 -0.129784 
54.5 0 -50 0 -0.4253 -4.76336 -0.4253 4.76336 23.7299 -17.7708 23.7299 17.7708 35.6905 0.778702 41.401 -5.45092 41.401 5.45092 46 -9.5 46 9.5 46 0 
48.4175 6.38472 -50 -0 -0.8506 -5.61396 -0.4253 7.57034 24.4748 -10.2156 25.3261 18.5157 32.4459 4.54243 36.3394 -4.93178 36.7288 12.589 47.1115 -5.06156 46.4626 17.6506 46.4626 2.20632 
48.4175 -6.38472 -50 0 -0.4253 -7.57034 -0.8506 5.61396 25.3261 -18.5157 24.4748 10.2156 32.4459 -4.54243 36.7288 -12.589 36.3394 4.93178 46.4626 -17.6506 47.1115 5.06156 46.4626 -2.20632 
13.6089 -30.7328 -50 -0.00482938 -4.13281 -17.4297 -2.60547 -2.69531 -0.988281 -27.4023 2.51562 10.1523 9.99334 -12.3295 14.406 -22.5824 22.0632 -10.5125 25.178 -28.812 34.0033 -5.32113 33.614 -15.1847 
20.6356 0 -50 0 -3.89308 -5.73781 -3.88512 5.07474 8.01675 -19.7527 8.61419 18.6323 12.5048 -0.341121 17.8546 -9.77708 17.8282 9.54366 32.8353 -7.39767 32.8353 7.39767 33.2246 0.259567 
24.3161 -7.44896 -50 -0 -5.01854 -7.99564 -4.93348 3.23228 -1.44602 -18.373 -1.78626 14.9706 14.8166 -2.72489 23.3611 -10.6423 24.9185 1.03827 35.4309 -12.0699 35.6905 6.87854 35.6905 -2.85524 
52.453 -10.7249 -50 0 -1.2759 -6.71974 -0.8506 5.86914 26.7354 -18.9484 27.1248 15.8336 34.6522 -4.28286 36.2097 -13.2379 35.6905 5.32113 46.7221 -15.8336 48.02 5.84027 46.5923 -5.45092 
52.453 10.7249 -50 -0 -0.8506 -5.86914 -1.2759 6.71974 27.1248 -15.8336 26.7354 18.9484 34.6522 4.28286 35.6905 -5.32113 36.2097 13.2379 48.02 -5.84027 46.7221 15.8336 46.5923 5.45092 
54.5 36 -50 -0 -0.84 -1.08 -0.72 12 24.5812 -7.55525 24.3683 25.4325 34.2629 7.52745 35.9501 -4.28286 36.2097 19.8569 47.5008 1.94676 46.5923 30.8885 47.2413 14.5358 
54.5 -36 -50 0 -0.72 -12 -0.84 1.08 24.3683 -25.4325 24.5812 7.55525 34.2629 -7.52745 36.2097 -19.8569 35.9501 4.28286 46.5923 -30.8885 47.5008 -1.94676 47.2413 -14.5358 
49.5 -20.51 -50 0 -1.44602 -9.01636 -1.36096 4.59324 25.0483 -21.2845 25.827 16.7421 33.614 -7.91681 33.8735 -19.0782 34.1331 4.15308 47.7604 -24.3993 47.6306 6.61897 47.6306 -5.32113 
49.5 20.51 -50 -0 -1.36096 -4.59324 -1.44602 9.01636 25.827 -16.7421 25.0483 21.2845 33.614 7.91681 34.1331 -4.15308 33.8735 19.0782 47.6306 -6.61897 47.7604 24.3993 47.6306 5.32113 
26.4313 -36 -50 -0 -3.23228 -15.0556 -3.31734 -3.06216 7.34243 -27.1351 13.1082 5.19135 15.9634 -12.4592 19.9867 -23.4908 26.3461 -9.08486 34.6522 -25.9567 36.2097 -4.54243 36.3394 -15.0549 
26.4313 36 -50 0 -3.31734 3.06216 -3.23228 15.0556 13.1082 -5.19135 7.34243 27.1351 15.9634 12.4592 26.3461 9.08486 19.9867 23.4908 36.2097 4.54243 34.6522 25.9567 36.3394 15.0549 
34.7967 26.603 -50 0 -0.449219 -0.539062 -0.71875 12.668 24.1398 -4.02329 21.6739 25.6972 26.3461 8.04659 34.9118 3.76373 29.0715 17.7804 43.6073 -3.07133e-15 41.2712 26.8652 41.0116 12.4592 
34.7967 -26.603 -50 -0 -0.71875 -12.668 -0.449219 0.539062 21.6739 -25.6972 24.1398 4.02329 26.3461 -8.04659 29.0715 -17.7804 34.9118 -3.76373 41.2712 -26.8652 43.6073 3.07133e-15 41.0116 -12.4592 
35.8699 -19.9177 -50 -0 -1.61719 -10.1523 0.71875 3.23438 19.4734 -24.6876 22.8786 8.40655 29.8502 -7.26789 34.0033 -19.0782 34.6522 3.37438 46.7221 -20.2463 46.3328 5.71048 46.8519 -7.00832 
35.8699 19.9177 -50 0 0.71875 -3.23438 -1.61719 10.1523 22.8786 -8.40655 19.4734 24.6876 29.8502 7.26789 34.6522 -3.37438 34.0033 19.0782 46.3328 -5.71048 46.7221 20.2463 46.8519 7.00832 
13.8869 0 -50 7.56414e-50 -4.53206 -5.23436 -4.53206 5.23436 3.28305 -22.3696 3.28305 22.3696 5.21558 0.339211 9.6239 -12.1151 9.77401 12.04 29.98 -8.17637 29.98 8.17637 29.98 -0.129784 
-8.22014 -36 -50 -1.40682e-16 -15.9922 -23.4492 -16.2576 -7.30679 -10.4738 -34.0611 -16.1614 10.6325 -6.97492 -15.0556 -0.59542 -26.4537 2.20632 -3.63394 7.86191 -31.1658 15.574 -4.93178 15.0549 -18.6889 
-8.22014 -36 -50 -1.40682e-16 -15.9922 -23.4492 -16.2576 -7.30679 -10.4738 -34.0611 -16.1614 10.6325 -6.97492 -15.0556 -0.59542 -26.4537 -0.648918 -5.45092 7.86191 -31.1658 15.1847 0 15.9634 -17.0017 
-8.22014 36 -50 1.40682e-16 -16.2576 7.30679 -15.9922 23.4492 -16.1614 -10.6325 -10.4738 34.0611 -6.97492 15.0556 2.20632 3.63394 -0.59542 26.4537 15.574 4.93178 7.86191 31.1658 15.0549 18.6889 
14.0417 -36 -50 -3.79877e-17 -4.67188 -17.0703 -3.50391 -3.41406 -2.06641 -29.8281 1.34766 8.98438 10.5125 -14.1464 15.574 -24.2696 24.3993 -8.17637 32.9651 -23.6206 35.9501 -4.15308 35.9501 -13.4975 
14.0417 36 -50 3.79877e-17 -3.50391 3.41406 -4.67188 17.0703 1.34766 -8.98438 -2.06641 29.8281 10.5125 14.1464 24.3993 8.17637 15.574 24.2696 35.9501 4.15308 32.9651 23.6206 35.9501 13.4975 
37.457 -10.854 -50 0 -1.87132 -9.61178 -2.1265 3.23228 27.9035 -21.2845 27.6439 10.772 31.5374 -4.28286 35.6905 -13.6273 35.6905 5.06156 47.1115 -17.391 46.5923 6.09983 46.7221 -4.802 
37.457 10.854 -50 -0 -2.1265 -3.23228 -1.87132 9.61178 27.6439 -10.772 27.9035 21.2845 31.5374 4.28286 35.6905 -5.06156 35.6905 13.6273 46.5923 -6.09983 47.1115 17.391 46.7221 4.802 
37.457 -10.854 -50 0 -1.87132 -9.61178 -2.1265 3.23228 27.9035 -21.2845 27.6439 10.772 31.5374 -4.28286 35.6905 -13.6273 35.6905 5.06156 47.1115 -17.391 46.5923 6.09983 46.7221 -4.802 
37.3186 -4.62255 -50 0 -1.4476 -5.02402 -1.4476 5.36463 28.2928 -16.7421 25.827 8.04659 31.2779 -3.24459 34.6522 -10.2529 35.6905 2.33611 43.9967 -13.4975 44.1948 5.74504 44.2562 -3.24459 
37.3186 4.62255 -50 -0 -1.4476 -5.36463 -1.4476 5.02402 25.827 -8.04659 28.2928 16.7421 31.2779 3.24459 35.6905 -2.33611 34.6522 10.2529 44.1948 -5.74504 43.9967 13.4975 44.2562 3.24459 
37.3777 0 -50 0 -1.43342 -5.20094 -1.43342 5.20094 31.1481 -12.0699 31.1481 12.0699 31.3148 0.00890213 35.1853 -6.34855 35.1853 6.34855 44.1177 -9.59058 44.1177 9.59058 44.2778 -0.00127174 
44.7022 -12.6176 -50 0 -1.7012 -7.05998 -1.44602 5.5289 25.4376 -22.0632 24.7887 10.3827 33.4842 -4.02329 35.4309 -13.4975 35.9501 5.97005 45.6839 -18.9484 46.5923 5.84027 45.8136 -5.06156 
44.7022 12.6176 -50 -0 -1.44602 -5.5289 -1.7012 7.05998 24.7887 -10.3827 25.4376 22.0632 33.4842 4.02329 35.9501 -5.97005 35.4309 13.4975 46.5923 -5.84027 45.6839 18.9484 45.8136 5.06156 
-39.1276 -19.3086 -50.002 -0.797344 -41.5546 -8.8559 -41.8952 -1.70306 -39.7664 -14.8166 -40.4476 5.53493 -31.3871 -7.48528 -26.4537 -21.0949 -28.952 5.19432 -16.7338 -29.016 -15.257 21.8463 -14.3249 -8.76527 
-39.1276 19.3086 -50.002 0.797344 -41.8952 1.70306 -41.5546 8.8559 -40.4476 -5.53493 -39.7664 14.8166 -31.3871 7.48528 -28.952 -5.19432 -26.4537 21.0949 -15.257 -21.8463 -16.7338 29.016 -14.3249 8.76527 
-42.4063 -5.07118 -50.0215 -2.87836 -44.7415 -4.253 -44.4864 -0.51036 -44.1461 -8.59106 -44.3162 4.84842 -35.8953 -2.89204 -30.0262 -15.566 -29.4308 9.7819 -17.8626 -26.7088 -15.566 23.0513 -13.5456 -2.936 
-42.4063 5.07118 -50.0215 2.87836 -44.4864 0.51036 -44.7415 4.253 -44.3162 -4.84842 -44.1461 8.59106 -35.8953 2.89204 -29.4308 -9.7819 -30.0262 15.566 -15.566 -23.0513 -17.8626 26.7088 -13.5456 2.936 
-43.8438 -15.3333 -50.2326 -5.43056 -46.9583 -5.67014 -44.6413 -2.02474 -44.7948 -12.0623 -45.268 4.72981 -36.5758 -7.31516 -31.5573 -19.2236 -28.41 5.18866 -16.6718 -29.3457 -15.1407 22.5409 -14.1033 -6.9299 
-43.8438 15.3333 -50.2326 5.43056 -44.6413 2.02474 -46.9583 5.67014 -45.268 -4.72981 -44.7948 12.0623 -36.5758 7.31516 -28.41 -5.18866 -31.5573 19.2236 -15.1407 -22.5409 -16.6718 29.3457 -14.1033 6.9299 
